45 45C 45Creseq 46a 47 48 49 50 51 52 52reseq 52reseq2 53 53reseq 54 55 56 57
CTRG_05369|1311 677 563 1423 830 945 916 1029 2838 3231 3060 3730 1108 825 1313 961 1198 1720 1399
CTRG_05370|738 280 413 1080 156 175 165 240 675 1052 877 1128 380 318 466 373 462 745 554
CTRG_05371|429 330 344 873 247 177 146 177 641 853 689 867 249 257 381 296 420 642 439
MSTRG.9031.1|286|x|CTRG_05372-T|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 9 12 45 15 4 1 5 17 25 12 22 7 4 12 5 5 18 16
CTRG_05372|477 565 2094 5359 991 293 423 575 406 689 518 612 178 336 499 368 415 1005 693
CTRG_05373|2085 8695 6981 18162 3212 4541 3294 4372 3364 5267 4028 5129 1537 2455 3553 3167 3602 5140 4756
CTRG_05374|1578 448 622 1781 307 532 434 348 678 961 748 938 286 173 257 170 227 310 339
CTRG_05375|900 4888 5109 13534 4648 4895 4554 5904 2041 2738 2422 3098 913 1244 1814 1750 1753 3012 2562
CTRG_05376|1392 985 1550 3960 1741 2378 1018 2124 9996 13196 11611 14087 4157 2138 3033 2535 4084 8703 7132
CTRG_05377|3099 90 54 156 424 106 79 89 657 528 597 793 208 125 191 154 223 302 247
MSTRG.9041.1|1177|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 13 18 40 6 10 2 24 44 49 48 55 19 19 15 4 18 16 7
CTRG_05378|2463 733 1431 3945 1033 1062 544 1102 2178 2883 2508 3044 950 941 1253 1178 1530 1967 1602
CTRG_05379|2367 9 18 54 27 3 4 0 28 64 38 42 7 14 24 18 17 31 26
CTRG_05380|1245 59 243 601 231 127 97 138 481 657 520 687 162 212 328 292 390 301 211
CTRG_05381|1479 125 116 288 98 153 174 96 59 98 68 99 27 34 43 52 45 119 83
CTRG_05382|747 602 4759 12414 7689 2281 2954 2869 691 1503 1169 1489 444 757 1199 1041 1372 2666 2015
MSTRG.9048.1|277|x|CTRG_05383-T|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 0 0 7 3 1 0 1 6 6 1 3 1 4 0 0 1 2 1
CTRG_05383|1125 4 8 27 45 39 27 31 52 82 65 94 25 41 64 36 68 150 114
MSTRG.9050.1|256|x|CTRG_05383-T|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 2 8 19 64 3 3 3 19 20 9 21 4 8 14 6 6 24 23
CTRG_05384|642 119 112 281 169 122 118 204 651 690 620 811 231 281 401 262 410 457 338
CTRG_05385|1881 3836 6763 17564 2689 3757 2105 3448 4388 6450 5389 6685 1971 2187 3001 2433 3197 4492 3895
CTRG_05386|1536 830 465 1188 686 1391 900 1376 1018 1435 1338 1647 517 453 690 568 671 957 825
CTRG_05387|1812 661 1327 3274 869 589 403 659 707 979 840 1099 302 431 476 436 582 1025 822
CTRG_05388|1029 0 47 105 163 1 3 3 61 81 59 81 27 68 89 188 120 386 332
CTRG_05389|1407 377 311 827 415 401 352 376 1371 1704 1623 2038 587 628 938 670 908 1035 875
CTRG_05390|840 34 56 139 76 173 194 204 465 640 580 737 233 206 284 246 356 324 267
CTRG_05391|963 298 527 1222 303 224 241 287 201 342 292 372 123 224 303 190 263 447 327
MSTRG.9061.1|398|x|CTRG_05392-T|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 143 157 382 204 151 78 77 154 250 210 243 63 81 108 106 99 279 229
CTRG_05392|1140 0 3 7 2 1 1 0 1 1 4 0 0 0 0 0 0 0 0
CTRG_05393|1659 688 1035 2616 1543 800 448 474 850 1280 1091 1389 388 383 564 500 746 1305 1153
CTRG_05394|1251 2249 260 658 600 1162 992 1445 545 970 737 947 284 512 822 577 891 572 528
MSTRG.9065.1|419|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 5 5 21 7 9 2 3 10 8 4 11 3 11 6 4 5 18 18
MSTRG.9066.1|356|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 127 45 99 43 140 84 107 86 160 134 157 39 61 110 76 155 66 69
CTRG_05395|1251 281 121 363 134 287 203 318 223 398 307 400 99 177 258 215 304 174 145
CTRG_05396|2766 235 367 1035 170 176 183 173 63 114 69 80 32 45 65 61 64 131 102
CTRG_05397|3030 2083 5613 14817 2402 2918 1089 2906 12202 21980 15878 19582 5852 3661 5177 4628 7001 11408 9541
MSTRG.9071.1|503|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 0 15 21 2 3 2 2 4 5 11 6 3 2 4 2 3 5 4
CTRG_05398|975 138 45 158 53 138 131 131 768 1089 968 1198 340 319 459 391 437 473 393
CTRG_05399|996 308 164 373 315 847 858 856 1911 2465 2382 3048 929 1029 1505 1389 1466 968 894
CTRG_05400|939 131 31 96 62 115 119 129 486 490 488 625 161 132 206 152 208 314 257
CTRG_05401|1026 90 42 106 162 14 25 20 301 369 353 414 127 113 196 178 222 485 389
CTRG_05402|882 408 2212 5886 181 91 215 150 42 157 75 111 42 60 125 131 191 560 487
CTRG_05403|1200 528 260 699 486 691 362 598 732 1102 912 1112 305 458 683 410 644 1179 900
CTRG_05404|1899 439 26 51 759 2895 2121 2996 10735 10871 11102 14011 4174 2371 3591 3112 3960 3630 3308
CTRG_05405|555 375 896 2461 839 232 317 425 253 481 384 522 165 289 479 427 447 845 567
MSTRG.9080.1|288|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 4 12 44 2 2 0 3 8 9 8 7 0 7 11 6 12 20 13
MSTRG.9081.1|600|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 0 3 7 3 1 0 0 15 12 13 25 5 4 11 5 5 15 22
CTRG_05406|1929 1506 3497 9211 3281 2616 1318 2227 4399 8160 6178 7838 2396 1983 2923 2613 3229 8882 6698
CTRG_05407|1113 4283 2068 5380 2272 8514 7443 8560 8501 9269 8678 11093 3249 2665 4181 3345 5120 3763 3213
CTRG_05408|1731 3414 3858 10069 4321 3133 2090 3001 6607 7442 6531 8199 2497 2017 2883 2329 3220 4884 3983
CTRG_05409|978 693 671 1707 767 372 285 475 827 1034 866 1061 326 392 603 401 509 796 560
CTRG_05410|2070 6755 8923 23675 6905 2930 1957 3469 2036 2895 2422 2886 808 1129 1652 1469 1795 3392 2770
CTRG_05411|2427 1353 755 2005 772 1339 682 1396 3239 4773 3906 4939 1410 1147 1645 1361 1711 2293 1896
CTRG_05412|2505 366 372 968 273 819 575 584 2064 2420 2324 2893 870 404 590 621 771 698 630
CTRG_05413|1071 85 176 427 72 189 150 222 854 1016 853 1140 308 269 406 265 337 404 377
CTRG_05414|1485 828 305 759 989 1081 632 1118 476 746 604 727 199 304 421 402 425 804 798
CTRG_05415|2214 409 135 394 337 676 305 640 3426 3465 3607 4246 1235 823 1275 1286 1516 1582 1473
CTRG_05416|1629 587 606 1653 2150 773 71 1308 8801 3964 5367 6600 2018 152 237 399 234 163 158
MSTRG.9096.1|1348|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 4 11 13 7 3 1 0 3 11 5 9 0 2 3 4 1 3 0
MSTRG.9097.1|437|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 0 3 6 17 0 1 5 3 4 2 2 2 0 3 2 4 6 3
MSTRG.9098.1|679|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 10 16 47 21 4 2 9 5 2 1 3 0 3 1 2 6 9 8
MSTRG.9099.1|235|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 0 0 2 3 0 0 0 5 4 4 6 4 0 1 0 0 1 0
CTRG_05417|1821 5414 9330 24170 4621 1272 1209 1427 865 1316 984 1191 332 730 1042 1003 1109 1817 1529
MSTRG.9101.1|241|x|CTRG_05418-T|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 0 8 15 0 8 8 17 2 7 3 8 3 1 0 2 2 6 4
CTRG_05418|762 1282 2947 7851 1595 914 778 1094 648 976 932 1092 312 504 760 708 898 1913 1465
MSTRG.9103.1|357|x|CTRG_05418-T|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 1 8 29 2 18 8 18 12 11 9 10 5 0 1 3 2 4 12
CTRG_05419|1413 23752 12321 32690 11255 26522 17850 22927 46077 40481 45007 54864 16294 10236 14772 12744 18127 24934 22726
CTRG_05420|1635 12 10 33 76 132 52 50 60 101 89 120 33 21 29 59 56 204 212
MSTRG.9106.1|541|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 0 1 1 4 3 1 1 22 7 12 13 4 7 10 5 6 18 13
CTRG_05421|930 14 19 65 42 6 10 7 17 24 23 25 4 11 13 12 17 78 45
CTRG_05422|759 0 3 5 1 1 0 2 6 3 1 3 1 0 0 0 0 4 0
CTRG_05423|831 73 139 352 327 72 44 125 4023 3345 3651 4381 1285 718 1110 1067 1202 867 687
CTRG_05424|1155 1736 2032 5364 2005 1608 1238 1694 2252 2683 2397 3140 890 741 1113 1049 1080 1980 1498
CTRG_05425|2565 1830 3357 8711 3005 1999 1447 1861 2285 3533 2747 3447 1037 990 1380 1159 1539 3073 2662
CTRG_05426|891 117 438 1024 238 148 161 162 516 577 509 686 210 201 302 265 311 400 311
CTRG_05427|999 1581 2408 6498 1612 1012 1245 1434 954 1516 1388 1640 483 959 1346 1219 1356 1492 1181
CTRG_05428|1821 1127 868 2074 1369 3011 1956 3069 11724 14043 13043 16070 4683 3376 4736 4175 5616 7759 6399
MSTRG.9115.1|698|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 2 6 9 7 5 16 19 6 4 5 3 2 1 2 3 0 4 4
MSTRG.9116.1|1621|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 0 5 3 6 2 0 5 6 14 10 16 4 1 0 3 1 2 0
CTRG_05429|2511 2037 3513 9344 1564 3755 2227 4993 7192 9704 8361 10335 3094 2453 3585 2978 3710 4843 3880
CTRG_05430|474 129 590 1663 279 84 176 142 184 205 179 228 66 153 255 225 268 274 221
CTRG_05431|582 567 959 2593 614 275 396 424 1408 2132 1776 2147 684 1312 2029 1530 1828 2239 1634
CTRG_05432|3153 260 215 572 566 377 174 232 212 325 266 342 92 102 161 144 184 537 506
CTRG_05433|1764 174 220 620 180 336 153 229 401 437 386 453 143 100 155 139 172 391 343
CTRG_05434|1209 434 3724 9601 1674 690 511 836 557 838 758 903 271 338 470 568 653 2009 1642
CTRG_05435|1359 68 258 558 542 94 80 116 279 395 338 433 126 257 325 235 271 625 418
CTRG_05436|2121 1882 2009 5117 3413 1065 792 990 1694 2114 1907 2366 738 777 1190 1086 1448 2494 2110
MSTRG.9125.1|799|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 0 1 0 2 1 1 0 0 0 0 0 0 1 0 0 0 2 1
CTRG_05437|1587 358 741 2026 519 440 355 400 477 786 713 842 241 317 483 367 572 705 589
CTRG_05438|1593 1605 1233 3071 7030 2415 1170 2527 15972 26143 22638 27533 8148 3665 5535 4834 7127 13144 9966
CTRG_05439|1023 116 339 829 276 282 176 224 186 238 217 257 84 96 151 93 141 216 186
MSTRG.9131.1|279|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 16 8 26 1 5 5 2 1 0 2 0 0 0 1 0 1 2 1
MSTRG.9132.1|775|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 79 235 593 106 60 161 216 126 136 74 88 13 153 197 114 118 93 96
MSTRG.9133.1|435|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 5 5 34 0 6 3 10 8 7 2 3 1 3 8 2 9 2 4
CTRG_05440|432 1324 1511 4046 1562 422 418 583 289 387 312 398 93 463 711 539 571 820 676
CTRG_05441|1533 1081 1467 3718 791 1244 909 1595 1666 2126 1968 2206 688 869 1326 998 1263 1189 988
MSTRG.9136.1|396|x|CTRG_05441-T|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 0 2 11 5 1 1 4 0 0 1 2 3 0 0 2 1 1 1
CTRG_05442|1023 98 234 608 178 164 130 164 124 164 143 169 42 65 108 77 86 144 91
CTRG_05443|1266 366 2158 5750 2169 205 215 194 422 663 580 670 182 235 368 431 522 781 636
CTRG_05444|3492 1704 905 2429 1818 3137 1282 2249 4396 5207 4762 5848 1761 1105 1574 1433 1929 2558 2461
MSTRG.9140.1|465|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 4 0 2 0 2 4 2 3 5 1 4 1 1 7 3 2 0 1
CTRG_05445|2643 437 483 1333 698 769 519 750 540 634 557 689 193 153 253 265 291 698 566
CTRG_05446|1182 288 199 554 504 877 429 1050 371 642 445 506 154 231 336 310 348 1038 849
MSTRG.9143.1|1804|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 55 68 182 52 22 7 34 44 47 40 65 18 3 13 12 4 31 15
MSTRG.9144.1|375|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 0 1 1 0 1 1 0 4 3 1 0 0 1 0 0 0 0 0
MSTRG.9145.1|239|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 0 5 9 5 1 0 0 0 0 3 2 1 0 1 1 1 3 3
CTRG_05447|1617 16646 24248 62784 14162 7621 3035 13785 21225 14798 16452 20316 6158 2544 3669 3554 3786 6289 5583
CTRG_05448|879 78 139 361 59 53 63 116 141 161 166 184 71 80 124 91 102 177 133
MSTRG.9148.1|281|x|CTRG_05448-T|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 0 2 4 0 0 1 4 1 3 1 2 0 0 0 0 0 0 0
CTRG_05449|1503 40 69 200 209 44 18 72 73 96 91 124 31 32 35 49 50 180 124
CTRG_05450|1596 4137 4981 12920 3291 2072 1652 1970 2914 5003 3668 4626 1391 2359 3497 3004 3783 5728 4637
CTRG_05451|420 52 94 295 78 35 40 69 44 58 60 68 19 47 68 80 82 160 125
CTRG_05452|399 880 986 2543 904 447 474 580 291 405 328 431 125 279 402 228 299 586 458
CTRG_05453|681 593 1085 2902 760 522 657 653 230 401 333 452 141 274 414 348 341 543 425
MSTRG.9154.1|227|x|CTRG_05453-T|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 2 7 12 4 1 4 5 12 21 18 19 3 9 11 7 4 8 6
CTRG_05454|1281 425 246 635 299 647 441 632 1015 1545 1394 1647 510 353 521 368 437 1182 904
CTRG_05455|366 0 0 0 0 0 0 0 0 1 0 2 1 0 0 0 0 1 0
MSTRG.9156.1|822|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MSTRG.9157.1|1428|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 9 10 20 8 16 30 33 0 1 1 0 0 0 0 0 0 0 0
MSTRG.9158.1|406|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 5 13 20 3 1 5 5 0 1 0 0 0 0 0 0 0 0 0
CTRG_05456|1956 45991 7909 20069 9883 58337 53924 76622 1053 2116 1437 1754 505 370 514 915 736 502 564
CTRG_05457|1014 65 95 212 133 115 109 123 313 375 352 466 113 155 246 169 247 327 289
CTRG_05458|1623 3587 3673 9783 481 4345 4179 7805 89 192 143 179 51 50 84 95 95 172 136
MSTRG.9162.1|778|x|CTRG_05459-T|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 18 34 79 31 17 27 31 11 17 7 14 2 10 13 14 12 29 20
CTRG_05459|1365 5939 6729 17489 4937 3533 2976 4229 5731 7266 6848 8225 2365 2717 3957 3570 4553 7482 5898
CTRG_05460|330 4723 4191 10620 6116 2573 2489 3841 9261 11804 11294 13472 4332 4208 6458 5325 6568 8165 5744
MSTRG.9165.1|270|x|CTRG_05461-T|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 3 1 4 1 0 0 0 14 9 2 3 2 2 1 2 5 2 2
CTRG_05461|699 458 657 1688 598 321 233 387 1100 1169 1059 1292 430 540 874 598 885 973 838
MSTRG.9167.1|632|x|CTRG_05461-T|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 5 15 28 9 4 8 9 30 50 35 40 15 11 27 20 13 14 5
CTRG_05462|309 821 605 1706 753 1174 704 1155 609 734 610 819 281 403 577 413 605 636 486
MSTRG.9169.1|276|x|CTRG_05462-T|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 0 11 24 15 3 6 9 3 7 5 5 0 0 5 2 3 6 2
CTRG_05463|7005 583 730 1796 802 922 434 745 384 665 501 626 209 169 218 254 256 676 623
CTRG_05464|2781 882 1132 2971 643 639 346 604 691 1000 772 953 306 184 292 252 297 842 682
CTRG_05465|399 0 2 2 1 0 0 1 0 1 1 1 0 0 0 0 0 0 1
MSTRG.9172.1|555|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 20 6 15 12 1 0 5 0 1 2 6 0 0 0 0 0 1 1
MSTRG.9173.1|268|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 0 0 2 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0
MSTRG.9174.1|328|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 0 0 3 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
MSTRG.9175.1|335|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 0 0 2 0 1 0 1 0 0 0 0 0 0 2 1 1 0 1
CTRG_05466|783 327 78 210 633 621 668 772 373 519 397 567 182 265 353 390 402 352 316
CTRG_05467|645 2 4 8 0 6 7 10 1 5 4 1 4 1 1 1 2 0 0
MSTRG.9178.1|226|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 5 1 10 1 1 2 2 1 7 2 5 3 1 1 0 0 0 1
MSTRG.9179.1|547|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 3 8 23 15 23 27 22 22 39 25 20 7 12 20 14 10 11 11
MSTRG.9180.1|959|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 4 9 31 20 5 19 5 6 10 5 11 3 9 12 7 7 15 9
MSTRG.9181.1|421|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 0 19 40 0 0 0 0 2 5 6 10 0 1 3 0 5 1 0
MSTRG.9182.1|1222|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 18 19 55 6 13 4 11 19 32 20 20 6 8 6 5 7 16 13
CTRG_05468|1128 693 942 2577 1467 1903 1085 1701 8093 12706 10257 13035 3857 2030 2921 1954 2567 4867 3854
MSTRG.9184.1|2358|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 266 539 1411 791 114 117 149 255 328 223 273 61 160 216 184 205 402 304
MSTRG.9185.1|335|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 0 0 0 2 0 0 0 19 7 4 11 5 1 2 0 3 3 1
CTRG_05469|1191 68 91 229 86 17 37 45 55 58 53 71 16 39 65 50 79 64 45
CTRG_05470|1017 170 482 1252 414 347 270 306 878 1022 898 1232 332 285 376 362 467 476 422
MSTRG.9188.1|840|x|CTRG_05471-T|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 1533 2909 7394 5139 658 638 1041 1521 2531 2194 2614 811 897 1354 1317 1593 3660 2369
CTRG_05471|2760 1342 2033 5295 980 1478 978 1408 614 924 754 967 270 274 399 457 493 1124 1014
CTRG_05472|2124 228 116 280 174 240 160 152 254 306 308 438 132 126 212 204 289 625 568
CTRG_05473|366 1 2 4 0 2 0 1 7 6 2 2 2 6 3 2 6 2 8
CTRG_05474|603 141 75 169 215 202 173 289 754 687 654 946 257 413 644 485 636 1234 1073
CTRG_05475|2097 0 1 3 8 3 2 0 3 15 9 17 4 7 9 6 17 43 36
MSTRG.9194.1|712|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 0 0 1 1 2 0 0 124 217 184 256 77 233 376 274 446 807 642
CTRG_05476|402 0 0 2 0 0 0 0 0 0 0 3 1 0 0 0 0 3 3
CTRG_05477|2091 0 1 6 2 129 76 54 172 311 284 360 92 78 133 118 223 93 84
MSTRG.9196.1|1056|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 0 3 14 1 23 16 26 3 10 8 4 4 9 5 5 7 9 5
CTRG_05478|2091 0 23 56 72 1358 957 1017 152 357 244 297 110 95 164 157 192 144 128
MSTRG.9198.1|484|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 0 0 3 2 1 3 4 4 5 6 9 1 7 13 8 17 14 11
MSTRG.9199.1|356|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 0 0 0 0 0 0 0 1 6 3 1 0 1 0 1 1 2 2
MSTRG.9200.1|783|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 33 20 48 39 24 21 19 56 66 68 65 33 17 27 23 41 59 59
MSTRG.9201.1|271|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 3 1 4 2 0 2 1 2 4 3 4 6 4 3 3 8 6 2
CTRG_05479|1467 44968 17902 46870 194023 72434 58574 62142 192422 244461 220544 267435 79680 124230 181620 163211 221239 278751 232032
MSTRG.9203.1|453|x|CTRG_05479-T|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 0 29 69 9 5 5 7 22 27 18 10 9 10 6 4 8 12 6
CTRG_05480|432 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
MSTRG.9206.1|988|x|CTRG_05481-T|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 0 15 39 5 0 0 5 4 9 6 5 0 8 14 1 9 10 9
CTRG_05481|486 50 305 735 23 28 68 25 29 57 39 59 12 31 54 56 96 60 37
MSTRG.9208.1|717|x|CTRG_05481-T|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 0 11 21 13 3 3 2 13 18 15 11 3 12 19 7 8 18 13
MSTRG.9210.1|262|x|CTRG_05482-T|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 2 17 67 1 2 3 0 1 1 0 2 1 0 1 1 2 2 0
CTRG_05482|1047 106937 113407 297691 254940 24961 27519 30769 33559 59893 45247 55879 16635 36543 54843 55544 68390 91543 73552
MSTRG.9212.1|212|x|CTRG_05482-T|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 3 16 46 7 0 0 1 0 1 0 1 0 1 0 1 2 3 1
CTRG_05483|1494 215 2447 6227 15530 9603 7072 7644 1620 2144 1842 2262 737 996 1372 1165 1582 2970 2358
MSTRG.9214.1|310|x|CTRG_05484-T|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 0 7 10 19 37 33 54 38 27 30 30 9 45 52 46 38 37 32
CTRG_05484|2211 1599 696 1841 2974 2943 2225 2698 5641 6832 6330 7940 2333 1683 2495 2403 3146 5503 4904
CTRG_05485|675 4180 6962 18074 7883 2130 2328 3002 22320 33067 27455 35275 10398 11297 17666 15427 20017 23100 17701
MSTRG.9217.1|703|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 10 5 17 33 9 4 7 21 30 34 24 9 17 33 22 24 45 43
MSTRG.9218.1|483|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 3 0 3 2 1 0 6 7 9 9 8 2 2 9 2 0 1 0
CTRG_05486|399 4196 2435 6374 9962 4451 5715 6803 6783 11030 8903 11056 3433 6604 10076 9534 10313 21628 15885
MSTRG.9220.1|202|x|CTRG_05486-T|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 0 4 14 14 1 2 1 2 2 2 3 0 2 0 0 1 2 1
CTRG_05487|1650 671 597 1590 943 1045 669 1076 728 972 878 1106 314 469 642 651 852 1328 1079
CTRG_05488|570 2632 3276 8578 3020 1863 1594 2580 3184 3762 3685 4583 1371 853 1176 1300 1266 1993 1652
MSTRG.9223.1|342|x|CTRG_05488-T|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 15 26 45 5 6 7 5 9 7 8 4 2 1 4 3 1 8 10
CTRG_05489|927 1951 1073 2781 318 1537 1513 1858 437 601 504 675 202 333 456 361 392 257 233
CTRG_05490|1542 406 1832 4819 273 1927 294 2413 9886 22597 16157 20040 5999 7160 10506 7155 9844 19391 15030
MSTRG.9226.1|574|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 2 16 32 1 2 3 6 6 5 7 6 2 2 5 1 4 7 2
MSTRG.9227.1|377|x|CTRG_05491-T|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 17 2 6 9 7 5 6 400 644 459 601 175 179 311 189 270 628 489
CTRG_05491|1677 568 690 1792 834 677 569 801 618 817 668 772 264 280 374 351 455 737 660
CTRG_05492|2520 2698 2332 6066 2092 2671 1492 2738 1069 1689 1438 1797 543 658 869 794 1013 1821 1755
CTRG_05493|210 437 283 649 566 342 313 438 706 829 771 980 321 268 432 335 410 789 662
CTRG_05494|474 16 64 162 78 22 15 32 61 122 107 120 30 44 74 65 70 188 157
CTRG_05495|384 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
CTRG_05496|366 5 6 15 0 0 1 3 0 0 1 1 0 1 0 0 1 4 2
MSTRG.9237.1|416|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 12 8 34 12 3 4 3 5 10 4 7 2 6 6 6 3 6 6
CTRG_05497|384 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
MSTRG.9238.1|2721|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 18 29 67 144 12 10 5 35 51 40 37 19 41 64 62 74 163 150
CTRG_05498|4500 3 3 13 20 0 1 4 21 31 25 42 11 16 19 12 20 30 39
CTRG_05499|1653 1862 2711 7180 2969 3821 1622 3918 6808 8536 7888 9585 2746 3567 5122 4236 6048 7246 6334
MSTRG.9240.1|1358|x|CTRG_05500-T|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 6 15 36 37 37 14 49 101 128 137 163 52 102 177 137 150 116 77
CTRG_05500|2226 55 152 415 865 35 10 45 296 547 386 471 149 100 157 108 184 1020 831
CTRG_05501|1413 1926 4517 11743 3427 7253 4780 5848 972 1935 1451 1746 501 742 1080 966 1182 3166 2587
CTRG_05502|846 7371 11375 29359 8352 2902 2763 3632 2666 3438 2979 3715 1097 2191 3171 2685 3039 4067 3190
CTRG_05503|1356 737 821 2034 1022 858 597 958 1900 2211 2122 2719 774 1014 1478 1255 1461 1459 1239
CTRG_05504|2217 317 395 1113 519 309 206 326 290 419 368 420 149 191 285 208 274 373 301
MSTRG.9247.1|755|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 46 44 112 39 54 26 39 41 44 32 27 14 13 24 15 20 96 64
CTRG_05505|2424 260 418 1173 348 531 378 535 859 1037 868 1069 338 168 221 169 287 524 465
CTRG_05506|2727 4395 11250 28758 2450 1728 1317 1793 7620 12101 9207 11662 3342 3553 5221 4725 6729 18261 15257
CTRG_05507|1362 375 336 803 367 341 330 322 417 450 498 615 186 310 499 444 597 412 336
MSTRG.9252.1|666|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 0 3 7 17 7 6 6 0 0 3 0 1 0 0 0 0 2 0
MSTRG.9253.1|563|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
MSTRG.9254.1|501|u|NA|Supercontig_3.8_C_tropicalis_MYA-3404|ctrop 48 116 315 92 205 145 205 11 35 22 30 16 6 10 17 9 52 53
CTRG_05508|2280 103 328 807 296 392 295 398 49 86 60 65 21 20 31 47 26 124 106
CTRG_05509|2286 1481 1805 4785 1851 2124 1715 2228 3452 4291 3874 4681 1337 1000 1441 1289 1638 3292 2971
